date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:41:09	1673/1673	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/header-el-cart.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/header-el-cart.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:09	5262/5262	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/woo-widget-shopping-cart.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/woo-widget-shopping-cart.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:09	565/565	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/page-title.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/page-title.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:09	7779/7779	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/lib-owl-carousel.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/lib-owl-carousel.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:10	849/849	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/woo-opt-add-to-cart-popup.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/woo-opt-add-to-cart-popup.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:10	2846/2846	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/lib-magnific-popup.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/lib-magnific-popup.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:10	947/947	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:10	3880/3880	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/css/parts/woo-opt-sticky-add-to-cart.min.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/css/parts/woo-opt-sticky-add-to-cart.min1b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:11	1397/1397	---MCZ	200	added ('OK')	text/css	date:Wed,%2031%20Jan%202024%2020:59:39%20GMT	https://xploudshop.com/wp-content/uploads/2024/01/xts-root-1706734779.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2024/01/xts-root-17067347791b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:11	4063/4063	---MCZ	200	added ('OK')	text/css	date:Thu,%2004%20Jul%202024%2014:40:36%20GMT	https://xploudshop.com/wp-content/uploads/2024/07/xts-theme_settings_default-1720104036.css?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2024/07/xts-theme_settings_default-17201040361b46.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:11	99491/99491	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Oct%202024%2011:17:41%20GMT	https://xploudshop.com/wp-content/plugins/jetpack/css/jetpack.css?ver=12.3.1	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/jetpack/css/jetpack5534.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:11	87553/87553	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2004%20Sep%202024%2015:25:25%20GMT	https://xploudshop.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:11	13577/13577	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2004%20Sep%202024%2015:25:25%20GMT	https://xploudshop.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:12	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2001:26:35%20GMT	https://xploudshop.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.2.2	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min5f13.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:12	3296/3296	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Aug%202023%2021:43:04%20GMT	https://xploudshop.com/wp-content/plugins/slicewp/assets/js/script-trk.js?ver=1.0.96	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/slicewp/assets/js/script-trkfda8.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:12	9706/9706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265717c6b-25ea%22	https://stats.wp.com/s-202502.js	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/stats.wp.com/s-202502.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:12	1392/1392	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2001:26:35%20GMT	https://xploudshop.com/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1-wc.7.2.2	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.mina91c.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:13	22705/22705	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2010%20Nov%202021%2003:23:22%20GMT	https://xploudshop.com/wp-content/plugins/woocommerce-google-adwords-conversion-tracking-tag/js/public/wooptpm.min.js?ver=1.11.7	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/woocommerce-google-adwords-conversion-tracking-tag/js/public/wooptpm.mind8ec.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:13	15073/15073	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2004%20Oct%202024%2003:35:19%20GMT	https://xploudshop.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.24.5	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minf9f0.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:13	1317/1317	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2015:38:33%20GMT	https://xploudshop.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.6.2	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min109c.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:13	82374/82374	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2021%20Nov%202021%2015:38:33%20GMT	https://xploudshop.com/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=8.2.13	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/pixelyoursite/dist/scripts/public1f74.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:14	3195/3195	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Aug%202021%2011:21:25%20GMT	https://xploudshop.com/wp-content/themes/woodmart/js/libs/device.min.js?ver=6.1.4	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/themes/woodmart/js/libs/device.min1b46.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:14	26186/26186	---MCZ	200	added ('OK')	text/css	date:Tue,%2001%20Aug%202023%2002:57:35%20GMT	https://xploudshop.com/wp-content/plugins/checkout-mestres-wp/assets/css/intlTelInput.css	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/checkout-mestres-wp/assets/css/intlTelInput.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:14	22523/22523	---MCZ	200	added ('OK')	text/css	date:Tue,%2001%20Aug%202023%2002:57:35%20GMT	https://xploudshop.com/wp-content/plugins/checkout-mestres-wp/assets/css/card.css	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/plugins/checkout-mestres-wp/assets/css/card.css	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:14	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2009%20Jan%202025%2007:41:18%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/www.googletagmanager.com/gtm.425445.delayed	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:15	7437/7437	---M-Z	200	added ('OK')	application/javascript	etag:W/%225889db2b604913890cd6405abbc2d46b%22	https://static.klaviyo.com/onsite/js/WLkyHg/klaviyo.js	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/static.klaviyo.com/onsite/js/WLkyHg/klaviyo.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	4730/4730	---M-Z	200	added ('OK')	application/javascript	etag:%221af331e3b3445bcfba8699b3962e5432%22	https://s.pinimg.com/ct/core.js	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/s.pinimg.com/ct/core.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	199468/199468	---MC-	200	added ('OK')	application/javascript	date:Thu,%2009%20Jan%202025%2006:00:00%20GMT	https://www.googleoptimize.com/optimize.js?id=OPT-MGFXKVG	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/www.googleoptimize.com/optimize25dc.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	1126/1126	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Mar%202022%2003:45:34%20GMT	https://xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-32x32.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-32x32.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	7048/7048	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Mar%202022%2003:45:34%20GMT	https://xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-192x192.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-192x192.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	6780/6780	---M--	200	added ('OK')	image/webp	date:Tue,%2015%20Mar%202022%2003:45:35%20GMT	https://xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-180x180.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/10/cropped-Favicon-180x180.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:16	13410/13410	---M--	200	added ('OK')	image/webp	date:Wed,%2012%20Jul%202023%2013:59:22%20GMT	https://xploudshop.com/wp-content/uploads/2023/07/Promocao-Relampago-Hoje-Desktop-1536x77.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2023/07/Promocao-Relampago-Hoje-Desktop-1536x77.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:17	41674/41674	---M--	200	added ('OK')	image/webp	date:Tue,%2024%20May%202022%2010:59:07%20GMT	https://xploudshop.com/wp-content/uploads/2021/09/LOGOTIPO.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/09/LOGOTIPO.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:17	37220/37220	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2017:40:11%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S3de51879cfaa43a4b8edace67ee811b7m.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S3de51879cfaa43a4b8edace67ee811b7m.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:17	24382/24382	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2021:13:10%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S95e9b9e3ff9d4accba58cd7ebb1a65beS.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S95e9b9e3ff9d4accba58cd7ebb1a65beS.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:17	24922/24922	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2021:13:13%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S87582283bbce448f9f13361c32ee7702i.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S87582283bbce448f9f13361c32ee7702i.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:18	30832/30832	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2021:13:21%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S6a321768c60b4469aaf777d47cfd0a38W.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S6a321768c60b4469aaf777d47cfd0a38W.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:18	24042/24042	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2021:13:28%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S0c8acf2550194ca9998295ea24fb1ff0w.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S0c8acf2550194ca9998295ea24fb1ff0w.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:18	17730/17730	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2018:13:12%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/Se931ed24802147aa9e668bef78e11eacj.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/Se931ed24802147aa9e668bef78e11eacj.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:18	23180/23180	---M--	200	added ('OK')	image/webp	date:Tue,%2009%20Aug%202022%2021:13:17%20GMT	https://xploudshop.com/wp-content/uploads/2022/08/S86d125c22f9a4419932b3619bdbd7bdc8.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2022/08/S86d125c22f9a4419932b3619bdbd7bdc8.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:19	86659/86659	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:19	20952/20952	---M--	200	added ('OK')	image/webp	date:Thu,%2005%20May%202022%2018:58:24%20GMT	https://xploudshop.com/wp-content/uploads/2021/10/Xploudshop-Frete-Gratis.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/10/Xploudshop-Frete-Gratis.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:19	19940/19940	---M--	200	added ('OK')	image/webp	date:Tue,%2004%20Jul%202023%2018:45:04%20GMT	https://xploudshop.com/wp-content/uploads/2023/07/Mercado-Pago-Lider-Platinum-Xploudshop-768x372.jpg	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2023/07/Mercado-Pago-Lider-Platinum-Xploudshop-768x372.jpg	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:20	615/615	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202025%2007:41:23%20GMT	https://img.cdncloud.top/uploader/5973d6034723ebd58b1c9cc66fccab7a.gif	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/img.cdncloud.top/uploader/5973d6034723ebd58b1c9cc66fccab7a.55.delayed	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:20	2035147/2035147	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2007:32:46%20GMT	https://cdn.shopify.com/s/files/1/0584/8396/6088/files/Cortador-5x1-Multifuncional-Pro.png?v=1655241153	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/cdn.shopify.com/s/files/1/0584/8396/6088/files/Cortador-5x1-Multifuncional-Pro1258.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
04:41:20	2142/2142	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Aug%202024%2020:01:16%20GMT	https://xploudshop.com/wp-content/uploads/2021/09/LOGOTIPO4-150x36.png	C:/Users/Paulo/Desktop/cortador%20de%20legumes/projeto/xploudshop.com/wp-content/uploads/2021/09/LOGOTIPO4-150x36.png	(from https://xploudshop.com/products/cortador-de-alimentos-5x1-multifuncional/?attribute_cor=Laranja&utm_source=Bing%20Shopping&utm_campaign=Bing%20Ads&utm_medium=cpc&utm_term=374383&msclkid=1fb157e62fe8121cac36309954e29065)
